25.4 fl oz"^25.40 Ounces^$20.75^0^^http://www.deandeluca.com/media/catalog/product/cache/1/image/735x/9df78eab33525d08d6e5fb8d27136e95/4/0/404495_1.jpg^|^^^
http://www.deandeluca.com/beverage/mixes/morris-kitchen-lemon-syrup^Morris Kitchen Lemon Syrup^beverage^bakery-pastry^This bright citrus syrup, made with house preserved lemons is slightly floral with a hint of the sea. Made by the brother-and-sister team of Kari and Tyler Morris, founders of Brooklyn-based Morris Kitchen, using only all-natural ingredients to produce syrups with uncommonly bright and intense flavors. Use these small-batch blends to mix first-rate cocktails, stir them into iced teas or sparkling water and drizzle them over ice cream.^8.00 Ounces^$14.00^0^SKU# 441711^http://www.deandeluca.com/media/catalog/product/cache/1/image/735x/9df78eab33525d08d6e5fb8d27136e95/4/4/441711_1.jpg^|^^^
http://www.deandeluca.com/beverage/mixes/new-orlean-s-style-old-fashioned-mixer^New Orlean's Style Old Fashioned Mixer^beverage^bakery-pastry^"New Orleans Style Old Fashioned Rouge is made from botanicals found in French absinthe, spices used in bitters and naturally pigmented with cochineal and then aged in Willett Family Reserve rye whiskey barrels giving it dry, spicy notes. This strong and bittersweet mixer full of licorice and spices is a great mixer to use if you are feeling that ""laissez-faire kind of attitude"", say owners Joe and MariElena Raya. Add one part New Orleans Style Old Fashioned Mix and four parts rye, stir with ice, strain into a rocks glass and garnish with a lemon twist."^8.50 Ounces^$10.00^0^SKU# 404490^http://www.deandeluca.com/media/catalog/product/cache/1/image/735x/9df78eab33525d08d6e5fb8d27136e95/4/0/404490_1.jpg^|^^^
http://www.deandeluca.com/beverage/mixes/old-fashioned-drink-mix-collection^Old Fashioned Drink Mix Collection^beverage^bakery-pastry^"A twist of unique flavors elevate an old fashioned favorite. Includes No. 1 Bourbon Barred Aged Old Fashioned-with old fashioned spices, No. 4 New Orleans Style Old Fashioned Rouge with licorice and spice, and No. 6 Oaxacan Old Fashioned-with old fashioned spices and chiles. 

Set of three"^8.00 Cases^$65.00^0^SKU# 404638^http://www.deandeluca.com/media/catalog/product/cache/1/image/735x/9df78eab33525d08d6e5fb8d27136e95/4/0/404638_1.jpg.jpg^|^^^
http://www.deandeluca.com/beverage/mixes/organic-lavender-lemon-simple-syrup^Organic Lavender-Lemon Simple Syrup^beverage^bakery-pastry^"At Royal Rose, we have a passion for delicious cocktails. We believe that using the best-quality, whole ingredients In our syrups makes the difference between an ordinary drink and a superior cocktail. Lavender has been used for centuries as a traditional folk remedy to alleviate all sorts of ailments, including upset stomach, anxiety, and insomnia. We use certified organic true lavender (lavandula angustifolia) to give our syrup a highly aromatic nose. Organic lemon juice and zest complement the lavender's floral-herbaceous notes. 

8 oz"^8.00 Ounces^$13.00^0^SKU# 441866^http://www.deandeluca.com/media/catalog/product/cache/1/image/735x/9df78eab33525d08d6e5fb8d27136e95/4/4/441866_1.jpg^|^^^
http://www.deandeluca.com/beverage/mixes/organic-raspberry-simple-syrup^Organic Raspberry Simple Syrup^beverage^bakery-pastry^"At Royal Rose, we have a passion for delicious cocktails. We believe that using the best-quality, whole ingredients In our syrups makes the difference between an ordinary drink and a superior cocktail. Our 100% organic raspberry syrup hearkens back to pre-Prohibition days when raspberry syrup was a bar staple. Our ingredients are simply: filtered water, organic raspberries, and fair-trade organic sugar. 
